Time,Thrust,Altitude,Impact Time,Pressure, Drag, Airspeed
161.067199705845,3609.99938964844,88789.7186733097, 518.116961232438, 0.241483918118378, 0.175873066480161, 1425.15935937118
161.087199705842,3609.99938964844,88818.2181820482, 518.118836163285, 0.240235879944099, 0.175862563336288, 1424.96877668925
161.107199705839,3609.99938964844,88846.7111675976, 518.120710409334, 0.238994634916856, 0.175852101491156, 1424.77819538782
161.127199705836,3609.99938964844,88875.2048439145, 518.122587624168, 0.237760117943514, 0.175841680936348, 1424.58761494125
161.147199705832,3609.99938964844,88903.6925111519, 518.124464501809, 0.236531965338599, 0.175831301659869, 1424.39703631584
161.167199705829,3609.99938964844,88932.1787937027, 518.110181575302, 0.235310142548306, 0.175333244308829, 1424.20645977616
161.187199705826,3609.99938964844,88960.6633724621, 518.112054662206, 0.234094913916491, 0.175322663082646, 1424.01588518942
161.207199705823,3609.99938964844,88989.1327116419, 518.113910713439, 0.232886274379472, 0.175311765629363, 1423.82531212742
161.22719970582,3609.99938964844,89017.6094911372, 518.115785491707, 0.231683816069552, 0.17530126710909, 1423.63474207091
161.247199705816,3609.99938964844,89046.0798014108, 518.117659568646, 0.230487847472287, 0.17529080992949, 1423.44417314567
161.267199705813,3609.99938964844,89074.5448935613, 518.119533674109, 0.229297990538448, 0.175280394084668, 1423.25360578663
161.28719970581,3609.99938964844,89103.0031113293, 518.118932544002, 0.228114241230693, 0.175195291897186, 1423.06304157527
161.307199705807,3609.99938964844,89131.454093967, 518.120792593543, 0.226936833371259, 0.175184572869641, 1422.87247913088
161.327199705804,3609.99938964844,89159.9153143637, 518.122664456743, 0.225765433945163, 0.17517400712588, 1422.68191845401
161.3471997058,3609.99938964844,89188.3587455986, 518.124529891439, 0.224600292161776, 0.175163482698738, 1422.49135978393
161.367199705797,3609.99938964844,89216.8086092373, 518.126401506927, 0.223441388452313, 0.17515299957773, 1422.3008031789
161.387199705794,3609.99938964844,89245.2438061595, 518.128268150174, 0.222288360021027, 0.175142557752143, 1422.11024768213
161.407199705791,3609.99938964844,89273.690452957, 518.128204565821, 0.221141187532462, 0.175073576246292, 1421.91969309148
161.427199705788,3609.99938964844,89302.1208515367, 518.130065209031, 0.220000090781632, 0.175062935862784, 1421.72914140932
161.447199705784,3609.99938964844,89330.5512086408, 518.131928576286, 0.218864796656328, 0.175052336758939, 1421.53859130382
161.467199705781,3609.99938964844,89358.9791791536, 518.13379355039, 0.217735494634533, 0.175041778935771, 1421.34804334611
161.487199705778,3609.99938964844,89387.4019630276, 518.135658592839, 0.216612165214794, 0.175031262374671, 1421.15749708657
161.507199705775,3609.99938964844,89415.8199547384, 518.13751728838, 0.215494178845311, 0.175020584831427, 1420.96695290328
161.527199705772,3609.99938964844,89444.2349903261, 518.13695493145, 0.214382424350466, 0.174936715251449, 1420.77641035672
161.547199705768,3609.99938964844,89472.6482789511, 518.138814816562, 0.213276182923342, 0.174926056303475, 1420.5858694619
161.567199705765,3609.99938964844,89501.0575675819, 518.140682652996, 0.212175492043524, 0.174915438593163, 1420.39536980932
161.587199705762,3609.99938964844,89529.4572033616, 518.142558584645, 0.21108057363212, 0.174905174201424, 1420.20487203744
161.607199705759,3609.99938964844,89557.8585900659, 518.144427608809, 0.209991125587757, 0.17489463896893, 1420.01437454611
161.627199705756,3609.99938964844,89586.2593267182, 518.146299241768, 0.208907322900945, 0.174884144950678, 1419.82387974426
161.647199705752,3609.99938964844,89614.6504725175, 518.651297207384, 0.207828923570787, 0.190069829569176, 1419.63338743171
161.667199705749,3609.99938964844,89643.0388394263, 518.653114487147, 0.206756101478464, 0.19005930255486, 1419.44289642401
161.687199705746,3609.99938964844,89671.4234757166, 518.654919749184, 0.205688585475449, 0.190048425496666, 1419.25240779007
161.707199705743,3609.99938964844,89699.8059888216, 518.656739456846, 0.204626579300156, 0.19003797448791, 1419.06192097956
161.72719970574,3609.99938964844,89728.1828224225, 518.658551711117, 0.203569800480818, 0.190027561469325, 1418.87139694423
161.747199705736,3609.99938964844,89756.5528450975, 518.660362849972, 0.202518434104224, 0.190017186442672, 1418.68087335704
161.767199705733,3609.99938964844,89784.92543517, 518.456342241232, 0.201472210164835, 0.183792088014006, 1418.49035387533
161.78719970573,3609.99938964844,89813.2929580132, 518.458167621468, 0.200431093993588, 0.183781479481596, 1418.29983433182
161.807199705727,3609.99938964844,89841.654349415, 518.459992725956, 0.199395527397728, 0.183770910148518, 1418.10931761852
161.827199705724,3609.99938964844,89870.0161593588, 518.461820727619, 0.198364735121924, 0.183760380004333, 1417.91880248989
161.84719970572,3609.99938964844,89898.3697402686, 518.463647166265, 0.197339217511806, 0.183749889040453, 1417.72828916224
161.867199705717,3609.99938964844,89926.712977054, 518.465471099195, 0.196318881982712, 0.18373943724576, 1417.53777848938
161.887199705714,3609.99938964844,89955.0617898716, 518.261582297211, 0.195303483110879, 0.177505806380886, 1417.34730754052
